uber_Name,uber_id,average_health_score,categories
Gong Cha (Burwood),O91guC-3RrOh6VKPQv2tHw,-4.953333333333333,"cafe,bubble tea,juice and smoothy"
McDonald'sÂ® (Croydon NSW),lh_AMMHcQM6FCCIoO-HNRw,-7.072675438596491,"fast food,family meal,burger,american"
Rakuen Sushi,RfZI7YIyRZa_pkwFqmQDIw,1.0166666666666666,"japanese set item,asian,japanese"
BWS (Burwood Plaza),aTTPGKvCV5mTQ7Y-xStl_g,-8.68,"alcohol,snack"
Pizza by Lashings,YI4NLdYuVKGJ7COvDp7Ovg,-5.076694893895862,"salad,pizza,american"
Foodary (Croydon) by Ampol,lpg2dpFKQxqk-sDjb_kuAg,-7.57,"everyday essential,convenience"
Made in Italy Annandale,k2a-zUS9TvGwUnEfstt5mw,-5.5909862018740775,"exclusive to eats,italian,pizza,dessert"
Elements Bar & Grill Haberfield,SGNXZC5nU820VxI7MPghZg,-4.5840000000000005,"bbq,diner,allergy friendly,american,family meal"
BonHomie Cafe & Bar,xZlrX2XMTG2znV1hJIWFtg,-5.123677042801557,"healthy,comfort food,mexican,modern australian"
Cafe Jolly,P44NWPv7QUSUhJQJeXuu6w,-4.017177121771217,"australian,breakfast and brunch"
IGA Liquor (Lilyfield),8yvfpu2KVrGRYy_ZVZXH9Q,-7.454249827698804,"alcohol,wine,bottle shop"
Cheers Chinese Restaurant,4dsT8xODUe6o4uEryzWh4Q,-1.93,"healthy,asian,noodle,chinese"
Bangkok Thai Wok,Mr9p-3w9QOizP17R43rNcg,-0.38,thai
Small Joys Gelato,aV2-oNoPWNiH0czI9gyBnQ,-7.425176991150441,"ice cream and frozen yoghurt,dessert,fast food"
Mr Ping's (Five Dock),VZGcppLLXhqoq2Z76X0n8A,-2.1172549019607843,"korean,noodle,bbq,asian fusion,asian,salad"
Domino's (Five Dock),mpsHa1NQSb6BeOyqKXJjTw,-4.813213868535859,"italian,gluten free,pizza,dessert"
Three fat Indians (Five Dock),FE_6iUyUWqGyqtonQ3TRCg,-1.8788888888888888,"indian,biryani,indian curry"
Sakura on Wheelz,P9PDS30sR5KalG_lcsng7Q,0.635,"asian fusion,japanese"
Snacky Chans,FU1c7vU8QnCGuM_ADjzHbA,-2.160233918128655,"roll,japanese,burger"
Wong Laksa,eB_0Tnj2UpuZlZHpZLVIPw,-1.3601547093976742,"dumpling house,asian fusion,malaysian,chinese"
"Epic Chicken (Liverpool road, Ashfield)",aq_eh1ggU2eFlYLq5A6usw,-6.2169416342412465,"fried chicken,wing,comfort food,fast food,family meal"
Salt Meats Cheese (Drummoyne),ljXZbwGxReaeRYKKdG9xNg,-4.375774833564037,"italian,pasta,pizza"
Mezepotamia restaurant and bar,EEyTYHpGTimuEHFCm1rgqw,-5.05,"turkish,middle eastern,allergy friendly"
Brooklyn Burgers (Five Dock),OfJjVUzgVuSfY1kTVWzjRA,-7.810701754385965,burger
I want biryani (Biryani Chahiye) (Five Dock),9FJOXN9QUtOvpho5IVTG3g,-1.8788888888888888,"indian,biryani,indian curry"
Supreme Pizza - Drummoyne,AJElXpUpQc6FYF1fBbQTRg,-4.375774833564037,"italian,pasta,pizza"
Lilyfield Pizzeria Rosticceria,ATqSXgh3T7es_9WRQ132Fw,-4.752441500230703,"italian,european,pizza"
Hangry Tomato (Leichhardt),qDw-0TYzQ6yjR27MV-X5Hg,-5.224708171206226,comfort food
Tasty Wei Chinese Cuisine,3zoN8RUsTQKrllBQFURBPg,-3.698236057068742,"seafood,comfort food,chinese"
Basted (Ashfield),kbqK5MAsWKqOOogkJ-lBFw,-8.05262224710713,"portuguese,chicken,burger,fast food"
Burgers Anonymous (Ashfield),SbSHNaTMXraquTys9KNC8A,-5.645175438596492,"drink,wing,burger,american"
"Absurd Bird (Liverpool road, Ashfield)",tC7gBV4fWVeUDgnhPTuLEw,-6.2169416342412465,"fried chicken,wing,comfort food,fast food,family meal"
"On The Wing (Liverpool road, Ashfield)",b9UeylyfUOGhYfIfH0TuBQ,-7.060873097139736,"burger,fast food,wing,burger,fried chicken,comfort food,american"
Bamiyan Restaurant,qc8oAOu8QD6uFpSiO2bl3Q,-5.63,"mediterranean,middle eastern,afghan"
Prima Cucina,oBzJgg5-TjybmeYsPh5CLA,-4.419108166897371,"italian,pizza,allergy friendly"
Bar Asia,7vcyChTpTuKK0Y1FjWAaPQ,-0.8775000000000001,"malaysian,asian fusion,asian,thai"
Kings Corner Thai,iPle6xAgSG6iJw3TuDOYBw,-0.5766666666666667,"asian,thai,south east asian"
Ruck Thai,pROQG_65Sq2mEEYuErrTUw,-1.9166666666666667,"asian,thai,family meal"
Koi Bento,q-lePJvTTIC7MsUX4rdaLA,0.0259999999999998,"noodle,sushi,asian,japanese,family meal"
Il Cugino Pizzeria,NTvHDqQ2Qzmv2ltmRsyxOg,-5.393662250346056,"italian,pizza"
The Betel House,0577jKnIXB2BFuAsoywUfw,-0.655,"noodle,thai,stirfried"
Sapporo Dulwich Hill,cYJ0sMf1WoatNJYWgcjofg,0.30972766666178275,"exclusive to eats,sushi,roll,japanese"
Aperitivo,UnyMvl30TOWKIPCisqGp4g,-4.419108166897371,"italian,pizza,allergy friendly"
Five Dock Addison Chinese Food,RM5_CrgXRX6CkPu6NE3L1g,-0.7933333333333333,"asian,noodle,chinese"
Sushi Maru Leichardt,zCcPx22iRRKxdbTXVqj_sA,0.5199999999999999,"sushi,japanese,seafood"
Lashings - Drummoyne,qkNq-caAQo2oqYTxicK0kg,-4.511705088489348,"vegetarian friendly,chicken,burger,salad,family meal"
Bun Me Leichhardt,JhEjdnqMQAu39lnvbWcjUw,-0.6033333333333334,"asian,bakery,vietnamese"
7ettimo,Hg1ypWJQQ5CEptYtajOzuA,-3.899331125173028,"italian,pasta,pizza,allergy friendly"
Gyros Fix,Zbkv0WzLQyOctkGt5kL2cg,-6.425,"mediterranean,greek"
Happy Seafoods,26_rQliKRyKP8meH2oWeMg,-4.847041256278906,"seafood,juice and smoothy,bubble tea,burger,modern european,bowl,salad,fish and chip,gourmet,family meal"
The Royal Hotel Leichhardt,1u_vi6IHUPiFn4LuCjFS8g,-5.629823304401312,"alcohol,wine,drink"
Sharetea (Burwood),ZKLs6RbjR-mgURlw9F_-Mw,-4.953333333333333,"cafe,bubble tea,juice and smoothy"
Great North Seafood,57-KRhJ8WUSzlc9wEOGmXw,-6.81,"fast food,seafood,american"
Mango Tree Indian Restaurant,0U6SJSW1Sr263yYGd-WJ8g,-0.9137245696400628,"indian,vegetarian friendly,indian curry"
The Cave Nutrition Store,V9zAziOhRZGYG0wL4URIJg,-5.045,"healthy,juice and smoothy"
Portugalia Restaurant Pizzeria,izzFYBKjS3KSU4Nez97Xuw,-5.122419008102948,"pasta,pizza,burger"
Early Bird Cafe and Thai Kitchen,J_6eSvL_S1uLhuZ7rvDvGg,-2.133588560885609,"asian,cafe,breakfast and brunch,thai"
Fully Loaded (Leichhardt),qZO2uVL2QAaCtE3QMfp0wQ,-6.688165135082926,"chicken,comfort food,fast food"
Yum Burger Chargrilled,IyCyRboIT2yJIMzl15iVvg,-6.81,"fast food,seafood,american"
Texas Smoke House and Burgers,vE1THUVlRXeFurCVOC1n4w,-6.398852481398048,"comfort food,family meal,burger,american"
WingStreet By Pizza Hut (Russell Lea),Q2PM1rSISVWn89DXSZ_Jxw,-5.2357748335640375,"italian,pizza,family meal"
Dinos,g50e5GH-TlO0C39r0-2vjw,-2.8635042380982734,"italian,salad,sandwich,drink"
Penny's Pasta And Schnitzels,c0jd3mRJWeyuWT2XT8pqpw,-4.755159133991818,"european,italian,comfort food"
Manmaruya Five Dock,uDGVFZzzTAWE3_Vqf_iaFA,0.7574999999999998,"sushi,japanese,allergy friendly,noodle"
Hungry Dough,4Ms1JsPRTkeLTVAZ75bUgw,-5.2357748335640375,"italian,pizza,family meal"
Mario Pasta (Leichhardt),yFvU9A26QhKsKCGuoUssPw,-6.198766734740186,"italian,dessert,mediterranean"
Little Viet Eatery,rrUy3H9cSC-5j5xrPDsVgA,-0.33,vietnamese
Spice Tadka,K2OA1kJmQM-QQqEgi633kA,-1.645,"indian,pakistani"
Sidney Lounge,99N3jrh4QHSymFfSHl8mRQ,-6.426201675085356,"italian,lebanese,comfort food,dessert,fast food"
Le Coq Rotisserie,p61r51zZSly0B831cdjX3g,-3.835664557852047,"french,mediterranean,modern french,sandwich,bbq,breakfast and brunch,comfort food,healthy,fast food,cafe,salad"
Chef's Kitchen Food Truck,uwJZKg5WTpi5Kq8RznNMtA,-7.725350877192982,"burger,american"
MÃ¡s Tinto,6LBmVmJWSKe4Aaeolz28tw,-3.7474999999999996,"allergy friendly,latin american,mexican,spanish"
AL Madina,FCOYWmGiXuO6pWmRpdxobA,-5.839929078014184,"chicken,halal,middle eastern"
Bon Pollo Charcoal Chicken,ntqX94OdT72wiwcGTYIbNQ,-7.549929078014184,"chicken,fried chicken,american"
Old Chengdu Taste,aiK1JYZCTWqLYzRksa0wag,-2.832859042553191,"chicken,braised dish,asian,chinese"
Copo Cafe & Diner,ypA3d3j4SfuNzatEMEvIeg,-4.098118081180812,"south american,breakfast and brunch,modern australian"
Tuk Tuk (Five Dock),Y3_jvD-CWvO8vHvLAOJugA,-7.64,american
mikkispaella,NDD5jdy4S5awm7NbbpKvdg,-4.933333333333334,"mediterranean,seafood,spanish"
Eats 2 U (Marrickville),s0bOOAx0T9KU7TJi3CL7GA,-8.166666666666666,"everyday essential,convenience,snack"
Soul Origin (Norton Plaza),ObzYJyKTXH66KmD59WEuyA,-4.6285181383503975,"healthy,breakfast and brunch,sandwich,american"
Pane E Cipolla,BWknf7UvTPu7sAbbNeL4lw,-5.6933333333333325,"healthy,modern australian,fast food"
Mezzapica Cakes,NN95hGs_W8-3I_iG7hSbfA,-4.3454334014068525,"italian,dessert,pastry"
Blackwattle Deli,kg03aCLFWiqMRVO96xDbGA,-6.563333333333333,"specialty,specialty food,grocery"
Pasticceria Caruso (Russell Lea),eYNN3GJjUGmXaiIiaj24mg,-3.169013643216863,"cake,pastry,coffee and tea"
Cremeria Giuseppina,0MbdbXnuXUO8tRiGoRBsjA,-4.4765132408575035,"italian,cafe,coffee and tea"
Boost Juice (Ashfield),5-DxXe-LTyCe6B059xkG9g,-5.13,"healthy,family meal"
Surjits Indian Restaurant,RsyM-2j-QVuyl6zsJiBriQ,-3.2097947281535006,"indian,vegetarian,dessert"
Taste of Shanghai (Ashfield),TGGJo1T5Tyus1bTYThC1IA,-0.725,"asian,chinese"
Ragamuffin,5M13E-jsRq2m2eFbR4JxJQ,-3.688814510680318,"sandwich,breakfast and brunch,british,modern australian,healthy"
Dumplings and Beer,pS4X6VU0RwWB_TX0j0Lf1Q,-0.6656862745098039,"gluten free friendly,asian,chinese"
Vanzetti cafe,5gP9QlTuQiSEpZQhjIAyyQ,-2.924109161566052,"pastry,bagel,coffee and tea"
PARISI,RhblKjMZRiGXupvWKyIr2w,-7.3566666666666665,"everyday essential,convenience,grocery"
Shishwash,vJCcBMQUT1SQjiwB1PFftQ,-5.656923076923076,"italian,cafe,fast food"
Dre's HQ,n3fVQCqtSGCHgTxspgK7CQ,-4.411958226637985,"breakfast and brunch,comfort food,coffee and tea,modern australian"
V Dock Cafe,msRnNCmTSuyg7pU67unl4Q,-5.6464907487297475,"coffee and tea,burger,juice and smoothy"
Mikel,tQ07yo1aT5Cp6PpGADe-KA,-4.62301119958568,"pasta,breakfast and brunch,burger,modern australian,family meal"
Burger Busters (Leichhardt),3BdtqhSISiWM_bo77HPeXA,-7.7902339181286555,"fast food,burger,american"
Crepes By Heart,9d3pesAnQzW80oidmFq4Yw,-2.7744276937948125,"french,gluten free,crepe"
After Dinner (Pyrmont),pfz6Q9mRRQy0ZdzyZcrcdw,-6.468510324483776,"convenience,dessert,family meal"
"Send Noods (Five Dock, NSW)",UENC8A8SUt-H9t3TKxYygg,-0.7933333333333333,"asian,noodle,chinese"
Chloe Cookies,vBlVrMr2Q5u3SnOoUDnRKg,-5.310079714885851,"dessert,comfort food,modern australian"
Cafe Ramseys,tWR58kTHWZ2HRdbHYPUSZw,-5.987708245115239,"snack,breakfast and brunch,coffee and tea"
Eden Juice,2pjDA9T8R_6OceXyVENK8g,-4.323333333333333,"healthy,australian,modern australian"
"Panang Panang! Thai Curry (Five Dock, NSW)",jEqAfIR1WtKu7AXZ-jJEeQ,-0.5866666666666668,"asian,thai,noodle"
Malaysia Small Chilli Restaurant,JwTRbbDXSFWiIgxVEIyUvg,-1.865,"asian fusion,asian,malaysian,soul food"
Waffle Haus,3rAabVtLQB6Y6Lg-yn2cvg,-4.725176991150443,"european,dessert,modern australian"
Bar Emilios,hxHtA6LuTgK-0bh6bz0PUg,-3.975648994352491,"italian,coffee and tea,pasta,breakfast and brunch,modern european,healthy"
Wrap It Up,U3vDG4fZSO2ZvM65_em8YA,-5.183333333333334,"australian,modern australian,fast food"
Nithiks kitchen,P3kOo8TZWxCWwLt67pW7UQ,-1.1012844036697247,"indian,vegetarian,asian fusion"
Wagyu House,e7O7CbQSR06Ui3QeCM3Sjg,-5.103262411347518,"chicken,korean,bbq"
Bad Habits,SPWYDuDdTrCtt9sQeKHudw,-3.3995518636379023,"vegetarian,australian,breakfast and brunch,modern australian"
Cubans by Pablo,445grR1fThSBVtFrW8Yakg,-3.796900584795322,"gluten free,cuban,burger"
Indian Curry Club,uH9xdvICQpmy1NUCUhc94Q,-0.67,"indian,asian fusion,asian"
Cafe Especial,skjnYy_5Rz2f2fMLHRjT6g,-3.841451414514145,"cafe,breakfast and brunch,modern australian"
"PadThaiGuy (Five Dock, NSW)",J7OjTndvXb6NDyanvmNcDg,-0.5866666666666668,"asian,thai,noodle"
Pablo's Kitchen Tacos Leichhardt,lKabRxGSRq-_Et6pw0XcNA,-6.11,mexican
Zaytoona Foods,ZV2FPNk2Waap10W2e6R9og,-5.718974503617819,"middle eastern,falafel"
Great North Chinese Takeaway,jUKCfiwzUx6FT2z5b-f8hA,-3.914208320862018,"indonesian,greek,vietnamese,chinese,indian,mediterranean,bbq,lebanese,malaysian,comfort food,american,thai,fast food"
Natalina Caffe,RXfQaQksWL-_5Rv36AcLSg,-3.8709030689935253,"italian,breakfast and brunch,coffee and tea,sandwich"
Duccio Gelato,tsMhnEclUaGcAlMYTFvTXA,-5.3258583393466825,"italian,pasta,ice cream,cafe,comfort food,american,dessert"
GetFish,DfNj9r_T8mx4aj6G67bVQ,-5.52,"grocery,specialty food,seafood"
The Foodie and the Chef,ynpa5l95V9agSU4er0t4MA,-5.4369582266379854,"breakfast and brunch,comfort food,coffee and tea,fast food"
That Place Stanmore,2h5E9REhXJy9pRgppUXucQ,-5.285018665976133,"breakfast and brunch,burger,modern australian"
Cafe T.A.N.K,_1_0V0aKT8GMy7QSDFEz9A,-4.4846908511338635,"fast food,breakfast and brunch,sandwich"
BWS (Gymea),hUqz5_UTUxei0OVQID4oIg,-8.68,"alcohol,snack"
Bocca Bocca,by_snmWuTZW2OkC_J73kpA,-5.542406534379667,"italian,pasta,comfort food,pizza,snack"
Foodary (Lilli Pilli) by Ampol,pJl9iNXxREaub2On31BAoA,-7.57,"everyday essential,convenience"
The Italian Job Cucina,Dkiz3N2uQBGSmL-LXFh73w,-5.393662250346056,"italian,pizza"
Manoosh Pizzeria- Caringbah,Vu4n_3XtS5C8Jpy3cC3IyA,-5.164957492083722,"mediterranean,exclusive to eats,pizza,lebanese,vegan friendly"
Ladyhill,ha7ya_pNT1OWAGLfC966jQ,-5.257993620414673,"cafe,allergy friendly,fish and chip,burger"
Na Na's Box,WdJpCnqsS8uEpdygcTJsKA,-2.2666666666666666,"seafood,noodle,chinese"
Port Hacking Seafood,JG0eD4YuReaU3NM3hpMPKA,-5.33709090909091,"fish and chip,family meal,modern australian"
House of Asia,UfnABR2TQbW8peIImHjPyA,-0.3866666666666667,"asian,thai,vietnamese"
Oporto (Miranda),dDdn8ls8QsKMaDm69y972g,-6.016383804078074,"chicken,family meal,burger,healthy,dessert,vegan,fast food"
Mad Mex (Miranda),5-X3ZbrGTT2eP5JBF4GmOg,-5.654285714285715,"healthy,fast food,mexican,vegan friendly"
McDonald'sÂ® (Miranda F/C Lvl 1),yHEaLqdvSeiQIOl80MxRSQ,-7.072675438596491,"family meal,fast food,burger,american"
BWS (Jannali),V7MLg6poV_WxccxqHWtK-g,-8.68,"alcohol,snack"
Liquorland (Kirrawee),CRKehIazXPayJJpBFIkCgQ,-8.0,alcohol
Boost Juice (Miranda Food Court),RZqd17wSRcua5hztt9STCA,-5.003333333333333,"healthy,family meal,juice and smoothy"
BWS (Caringbah),8-V_HJONUAG_qsoAqhfBjg,-8.68,"alcohol,snack"
Subway (Parkside Plaza),I3SbRmplR4urj-6tPOl8KQ,-4.364012092233598,"sandwich,breakfast and brunch,allergy friendly,healthy,fast food,family meal"
Liquorland (Caringbah),z-KOxR2_UwaJA0MEq51Ozg,-8.0,alcohol
WingStreet By Pizza Hut (Miranda),lVlbX5XaRDCEEVcnI_dQcA,-8.735176991150443,"snack,chicken wing,dessert"
KFC (Miranda),egxCEt8-UvGrEJ3BRgDIJQ,-6.683373227724151,"chicken,fried chicken,wing,burger,merchant delivery,comfort food,american,fast food,family meal"
Moon Palace Chinese Restaurant.,9IA-WlZlXnO3Lg0VV-Y45g,-4.0325,"healthy,family meal,seafood,chinese"
Pizza Hut (Miranda),G9s52rb2RTGobP8iIC-7FA,-4.738616839458742,"italian,pizza,family meal,vegan friendly"
Port Hacking Cafe,5lf_mLWTRQek5tdpvAMogw,-3.8381180811808115,"australian,cafe,breakfast and brunch"
Chama Brazilian Style BBQ,nCeW79fQRGiUkoM5e_4PUg,-4.934946808510638,"chicken,bbq,wing,brazilian"
The Mangrove Shack,jooK2gK-TCy9hgLQSEwX4w,-2.7325,"latin american,taco,mexican,drink"
Urban Grocer / Woolooware,ysEJZeNqQkSqATSwp1O5JQ,-8.166666666666666,"everyday essential,convenience,snack"
Bellissimos Trattoria,LJCBYey5T7-i6tqORua73w,-5.308766734740186,"italian,european,dessert"
Foodary (Woolooware) by Ampol,VuAlaj4CRYCgGT6l8VDEQg,-7.57,"everyday essential,convenience"
McDonald'sÂ® (Caringbah),LjTQ3oqnRu-d8Giey0AJGw,-7.072675438596491,"fast food,family meal,burger,american"
Liquorland (Sutherland),zvLLHtApWvS3zK9FifBIPQ,-8.0,alcohol
Vintage Cellars (Lilli Pilli),hr7VxipeWMmP-c1UWa64fQ,-8.0,alcohol
Vitalo Cafe,fr-5IFEBQ16QhpSmlnaeeA,-3.9394709138267854,"healthy,modern australian,breakfast and brunch,salad"
McDonald'sÂ® (Fairymeadow),uL1IXKlMTrenyhSgLQBNpA,-7.072675438596491,"fast food,family meal,burger,american"
McDonald'sÂ® (Wollongong),RhG5lzluRgOg9BDYKw1hqA,-7.072675438596491,"fast food,family meal,burger,american"
Hungry Jacks (Figtree),EiD6c35sSX2vz0d0Rgto_g,-7.042097797685704,"chicken,burger,american,family meal,fast food"
BWS (Keiraville Drive),4MaPqT9RUSyOrCfMx8k7qw,-8.68,"alcohol,snack"
Subway (Figtree),s2JReV8lTLuuKaSXkGS_zg,-4.742814510680319,"sandwich,breakfast and brunch,healthy,fast food,family meal"
Liquorland (Wollongong Central),t7KH_vNhV3KrhsKwG_NW_w,-8.0,alcohol
Liquorland (Balgownie),b1BRxaIZWqeAEdyntzuEmg,-8.0,alcohol
Liquorland (Fairy Meadow),CYZh4fiXVEemXEteK0j0pA,-8.0,alcohol
Subway (Corrimal),gKvQ4-BDRhCeqtGAdQ4djw,-4.742814510680319,"sandwich,breakfast and brunch,healthy,fast food,family meal"
Winghaus (Wollongong),3nU_i3RLRhe0FrjJyy6nDw,-4.49,"european,german,pub"
Corrimal Chinese Takeaway,6zUBTG7KTnq35W0LrWmxEw,-0.7933333333333333,"asian,noodle,chinese"
Manjits (Corrimal),mt91HJvxT8Kn9p-S8P0-FA,-1.1033333333333335,"indian,indian curry"
Tasty Noodle,pWhKxnsiTvyoGBh4KmMGVA,-1.52,"chinese,family meal,rice bowl,noodle"
Pizza Tree Corrimal,VxqkCpenQ0aMA6mUTuU_VA,-5.45663881748072,"pasta,pizza,bubble tea,american"
Culture Sauce,SBpFdDuzRQqil-Zn_OXXBw,-7.365244494214259,"chicken,burger"
Eats 2 U (Fairymeadow),c_PQtUJETA6H7-HKMR4jiQ,-8.166666666666666,"everyday essential,convenience,snack"
Eats 2 U (Wollongong West),ssyI0UocTWC0S2PB4xE8FA,-8.166666666666666,"everyday essential,convenience,snack"
2 Quench Cafe,nMdQ3PxRXmmB9ldakxqJ7Q,-4.976280868577916,"italian,breakfast and brunch,allergy friendly,american"
Boost Juice (Wollongong),vTgKcMq_SueOM-VTwmitHQ,-5.003333333333333,"healthy,family meal,juice and smoothy"
Sushi Chat,6fq8mUsHSdGh0Q-mHfLSOg,1.9566666666666663,"asian fusion,sushi,japanese"
Bakers Delight (Corrimal),WfMPPAStX6aHIvuMtDDnCQ,-2.7627273783663284,"pizza,breakfast and brunch,bakery,pastry"
"Thicc Milkshakes (Corrimal, NSW)",ARpQkDACWE-5QI5xxS_N8Q,-5.198406534379667,"italian,pasta,comfort food,pizza,american"
Metro (Cowper St Metro),MpPvL_qJSqSjHQPOvo6j4A,-6.8525,"everyday essential,convenience,healthy,grocery"
McDonald'sÂ® (Guildford),oIn7ejUWQ2WG4_grDSONRQ,-7.072675438596491,"american,family meal,burger,fast food"
Gong Cha (Canley Vale),X6kc4Y_1QFWF4A7WVcR12w,-4.953333333333333,"cafe,bubble tea,juice and smoothy"
BWS (Granville),z52WTlxaXcWNpq_5_4JNBw,-8.68,"alcohol,snack"
Philliez (Chester Hill),2-izWMt8WVKqLqY7ojiRoQ,-6.643081985118438,"halal,burger,comfort food,american,fast food"
Hungry Jacks (Guildford),urgtxYC3QpqPwNlIi9vksQ,-7.042097797685704,"chicken,burger,american,family meal,fast food"
Pizza Villa,CwzADfSiXlSih1i9Nl_G7g,-5.337344223966113,"italian,pizza,comfort food"
Broaster Chicken (Guildford),yR2g02fyUCWnS_5rMLLD3w,-6.455,"healthy,american,family meal,fast food"
Toscanini Italian Restaurant,HCnf2a7mW7qOh44QZLcF4g,-5.965752341436281,"pizza,seafood,burger"
Fried Chicken by Red Rooster (Guildford),zIrm1h4cQLK83F0yN_7Hwg,-7.685122247107129,"chicken,fried chicken,burger,fast food"
"Thicc Milkshakes - Woodpark, NSW",bbejfTytX46EG5xUGCYfkA,-4.75,juice and smoothy
Happy Ly's Vietnamese Kitchen,glzzOEhkXca6l9zortgRvg,-2.11718461201307,"soup,noodle,chicken,wing,rice dish,vietnamese"
Sushi Musa Merrylands,eVDNBnfnQDa4IecET-fkfQ,-1.4052723333382173,"asian fusion,exclusive to eats,japanese,drink"
Caffeine Hit Cafe,gDsYyWgNSKioBcegnm_Msg,-4.442829600554145,"american,coffee and tea,sandwich"
Afandina Restaurant,H-HBhyhOTCOvJxE38N1RSA,-5.263575366313653,"dessert,seafood,coffee and tea,family meal"
Cocktailla,U-ZHnIxVR7OU3yR7CThSOw,-5.045,"healthy,juice and smoothy"
Baytouna,N9BBCq1zXv2KVaGpfq7oog,-3.7287214467442786,"cheese,middle eastern,egyptian"
Domino's (Villawood),Hu-H09pHSreMNgto3dWF-A,-4.813213868535859,"italian,gluten free,pizza,dessert"
Moatoga Island Store,JBo7szeQT_u9B8a2uoG44A,-7.57,"everyday essential,convenience"
Donut King Fairfield,JfcXMilwSu-GzgQagoRzIA,-5.113346005234949,"dessert,vegetarian friendly,fast food"
Seafood R us,XYEV067-Q8a5Ac9cMLiToA,-5.6003181818181815,"healthy,fish and chip,seafood,family meal"
Yummy Village,EK8dw3GDS1GjTHwvtRO41Q,-5.033473354748374,"middle eastern,burger,sandwich"
Rixos,21_gHy9nSN2h_jHuRjFb0Q,-4.6601923076923075,"middle eastern,halal,italian,allergy friendly"
Wildfire Woodfire Pizza,xYe7_cxCQmyv8PGsGYWNsg,-6.685447501321811,"chicken,pizza,fast food"
Guilly's Restaurant,BYr5I_J2RnOKrExuCV7yWA,-3.236923076923077,"italian,australian,vietnamese"
Rashays (Chester Hill),0w2OpQGeTPOeuGYibskGtw,-5.580636363636364,"fish and chip,bbq"
Westside Petroleum Guildford,0yWtwTeoQTeBk-sY_Ewwyg,-7.57,"everyday essential,convenience"
Yummy Kebabs,tjDYgJAZQ--eRfUXxPb_PA,-5.556638817480719,"turkish,middle eastern,pizza,soul food"
Oregano house,1JRtl8RwWGGt-2gJfhao1g,-5.652185089974293,"fast food,pizza,modern australian"
Green Lebanon Bakery,EYoif8y7SvONkoUvCmLoxQ,-6.120421147043035,"comfort food,pizza,fast food"
Villa Bakery,YAVdGzCkRTCJs7j9sLB82Q,-4.25885175664096,"pizza,lebanese,bakery"
Buddy's Auto Cafe,GaBAWRwIRKmkar0ULgEb_Q,-3.4261770428015565,"asian fusion,western,comfort food,fast food"
"THAI THAI THAI (Fairfield, NSW)",qyrish0UVKy_f9H3RlXEHQ,-0.5866666666666668,"asian,thai,noodle"
Pad Thai Guy (Fairfield),LsBX82mbUFulQM8x401kaA,-0.5866666666666668,"asian,thai,noodle"
"Thai Ai Ai (Fairfield, NSW)",bjLDyjS3VTWRXX21Y8iVdg,-0.5866666666666668,"asian,thai,noodle"
68 Byron Cafe,DxuiBrmOSLSM8g9p3i0e0A,-4.85433388598465,"coffee and tea,burger,salad"
Smoking Bantam,cdpb5k8QRXOtKoTFZgV_9g,-5.853039431926949,"chicken,burger,comfort food,american,steak"
The Woods Pantry,pz_zYVO2SkCDuN_OK3IAAQ,-3.65,"cafe,modern australian"
Get Stuff'D,wT2L5osHSKqzoYdCjEUukg,-7.7902339181286555,"fast food,burger,american"
Yennora Place Cafe,uVDZM6SVQ5ex-zLbyq2L2Q,-3.0046908511338635,"cafe,breakfast and brunch,sandwich"
Dough & Toppings,OIUxF9spTRmMZJ8VSBvWMg,-5.876626702205825,"italian,breakfast and brunch,pizza,comfort food,american,healthy,fast food"
Birmingham Cafe,8YMXNZBSS4eDaSSQSZBFzA,-4.200140021415041,"cafe,sandwich,burger"
The Kebab Cafe,tZb81nS6SuCx-MKYAGsFdw,-5.026140350877194,"middle eastern,indian,pasta,burger,kebab"
Trio-Kebabs & Co,DFXdpu-1SX64BbI-XqKckA,-7.0750111995856795,"middle eastern,breakfast and brunch,burger,snack,kebab"
McDonald'sÂ® (Fairfield),z_z40jBiR6aWp52OfQdthg,-7.072675438596491,"american,family meal,burger,fast food"
KFC (Merrylands West),5su_TWERUEmTOp-YA5cjMg,-6.683373227724151,"chicken,fried chicken,wing,burger,merchant delivery,comfort food,american,fast food,family meal"
Seasalt Fish and Chips Greystanes,zPEcYDblROmTjV4_nVb3Fg,-4.895,"seafood,family meal"
